Toi,Label,Orbital_period,Transit_duration,Transit_depth,Planet_radius,Planet_equilibrium_temperature,Magnitude,Stellar_temperature,Stellar_radius
1240.01,1,1.7208555,1.8346409,10014.25874,13.4646314,1758.399429,13.8046,5832.83,1.33402
1257.01,1,5.4526479,3.401,7750,14.5502,1271,9.87463,6509,1.57
126.01,1,3.0354017,2.8809533,16196.21582,14.1334903,1324.240471,12.7923,5751,1.07224
1265.01,1,2.2047452,3.996,6872,17.9781,2634,10.0274,6532.23,1.99
1267.01,1,6.7900981,6.0786576,2158.173357,9.7548481,1192.256467,11.636,6378,2.00068
1271.01,1,6.1349783,5.661,3860,13.1383,1509,7.4556,5828.7,2.05
1282.01,1,0.9689927,2.5496309,13532.97102,17.1331258,2332.225901,11.4373,6430,1.41398
1283.01,1,10.338505,4.242,18162,11.8729,903,9.7525,5336.96,0.84
1290.01,1,5.3987355,3.127,352,2.25345,1192,9.50898,5875.23,1.26
1300.01,1,2.8716983,4.668,8568,18.1267,2281,9.823,6840,1.91
1337.01,1,3.3448312,3.322,13626,21.2012,2277,9.8787,9364,1.76
1373.01,1,3.8529998,3.225,8913,15.4014,1604,9.995771,6893.4,1.57
1388.01,1,4.4652986,2.502,14440,14.5331,1118,9.76031,6051.2,1.18
1407.01,1,9.9783319,4.2281711,179.2248456,2.0515332,1062.303534,7.7275,6073.5,1.47131
1408.02,1,2.2222094,2.461,87,1.39527,1864,8.82374,6594,1.49
1419.01,1,2.8997405,1.849,13760,10.0433,1015,10.7164,5224,0.82
143.01,1,2.3109689,3.4303821,6829.42365,17.30428,2068.197749,9.77486,6371,1.95411
1458.01,1,2.7759678,3.074,13613,15.4018,1761,10.374,6140,1.24
1463.01,1,2.8791023,2.7497683,11426.61701,12.0920506,1308.697887,12.0401,5583,1.1145999
1465.01,1,1.4200248,1.431,23730,12.5242,1231,11.8478,4910,0.77
1469.01,1,3.0929386,0.8776502,254.2319025,1.2815317,950.5390679,4.6278,4884.29,0.750598
1469.02,1,6.7650398,1.421,269,1.39215,789,4.6278,4884.29,0.75
1476.01,1,1.2174936,2.57,6969,12.9438,2361,10.2242,6596.04,1.46
1477.01,1,2.7324809,2.2139341,9548.280601,18.2785375,1809.041438,10.6496,6695,1.61271
1554.01,1,9.4341589,2.8505348,4001.924935,6.3734064,799.4458445,11.0579,5450.4,0.938168
1573.01,1,21.216464,3.045,6499,13.1431,581,7.6353,5925,1.55
1580.01,1,4.7947749,4.799,6864,18.3428,1574,9.17925,6333,2.18
1599.01,1,1.2198382,2.8341804,12160.1096,18.2179311,2510.786674,7.87611,7398.5,1.60242
1603.01,1,4.7321735,2.589,8121,14.269,1229,10.1868,6739,1.56
1612.01,1,2.8641388,2.417,9597,15.5276,1373,10.0521,6082,1.53
1626.01,1,3.3326189,3.5620066,8310.506616,15.6399082,1590.667081,12.0545,5768.2,1.6948299
1627.01,1,5.0172146,3.7363301,14236.9594,13.5478019,1143.94739,11.2311,5930,1.10013
1628.01,1,2.1436364,3.1539349,9203.755274,18.0537588,1949.021483,11.1541,6148,1.77061
1629.01,1,4.5421594,4.294,9760,17.3816,1491,11.191,5939.3,1.73
1651.01,1,3.7649949,2.642,14735,17.8182,1367,9.88278,6724,1.42
1676.01,1,3.1915257,2.756,8587,16.4091,1626,9.441,6673,1.69
1682.01,1,2.7347651,3.205,9209,17.805,1808,8.14847,6767.9,1.77
1714.01,1,3.4744763,4.258,12920,19.6131,1789,10.7131,6642.3,1.67
1720.01,1,2.6158597,2.517,13363,13.1204,1267,10.4467,5267,1.08
1721.01,1,4.1250429,4.454,8804,15.3479,1608,10.1653,6304,1.62
1725.01,1,1.0914304,3.05123,15377.79205,22.6154555,2428.540871,11.0967,6154,1.74942
1731.01,1,3.9228042,3.205,13970,15.8493,1369,11.7946,6193,1.3
1749.03,1,2.3889051,1.032409,569.8511771,1.3399401,771.7556976,12.2574,3959,0.561356
1766.01,1,2.7033942,2.927,10340,16.72,1790,9.43351,6518,1.61
1767.01,1,4.3532339,3.869,10270,16.2509,1388,9.98111,5914,1.59
1771.01,1,3.2122302,2.653,14429,13.0356,1183,9.007,5357.7,1.04
1773.01,1,0.7365463,1.5732208,384.6733121,2.0231121,1831.26688,5.2058,5250,0.963515
1779.01,1,1.8817191,1.236,99270,10.9698,606,12.4368,3138,0.31
178.04,1,3.2384253,1.9941055,532.7580623,1.5148369,801.6779386,10.42,4111,0.660806
178.05,1,15.2321843,2.5318138,1228.533229,2.6196767,225.1300261,10.42,4111,0.660806
1780.01,1,1.7063264,1.359,10980,10.1999,1091,12.212,4974,0.9
1781.01,1,2.9720774,4.41,6440,15.6498,1848,12.5119,6101.12,1.95
1796.01,1,2.6438856,0.9689289,6404.705147,3.812114,594.0533593,8.40346,3456,0.425432
1800.01,1,4.1244833,3.567,9590,12.4249,1289,11.1065,5634,1.26
1809.01,1,4.6170519,3.555,12210,12.4681,1281,11.5384,5797,1.11
1810.01,1,1.3273482,2.083,18850,15.4709,1697,11.6281,5555.05,1.07
1821.01,1,9.4893231,2.757,940,2.4304,708,6.9859,5120,0.77
1833.01,1,3.6935997,4.466185,8580.431891,17.0086591,1622.824619,9.87229,6097.47,1.78076
1838.01,1,2.1747062,2.846111,11173.19296,14.231871,1618.636705,12.423,6046.76,1.2561899
1840.01,1,7.8456075,5.892,7020,14.2866,1442,9.8469,6266,1.65
1841.01,1,4.3011975,2.982,22050,15.3684,1027,12.4474,5115.16,1.03
1844.01,1,3.2130578,2.169,22530,11.0975,918,11.7551,4652.87,0.7
1847.01,1,35.4557945,3.867,9890,8.9807,485,11.6235,5076,0.83
185.01,1,0.9414525,2.05,11445,15.342,2251,8.8287,6400,1.35
1864.01,1,1.6453265,2.59,19310,19.0536,1818,12.2856,6023,1.32
190.01,1,10.0205998,5.7591694,8218.144287,11.7679183,972.9644217,9.6411,6038,1.27527
1900.01,1,3.0566277,2.3926375,12517.52035,12.5182693,1265.775565,13.2554,5735,1.03865
1901.01,1,1.3666563,1.967,21070,15.437,1676,13.1758,5790.4,1.02
1902.01,1,1.6091845,1.63,13450,16.7675,1587,13.174,6393,1.43
1903.01,1,3.8404319,5.242,3580,12.3434,1761,11.8831,5909,2.04
1904.01,1,4.3247708,4.267,6380,17.0257,1597,11.1138,6457,2.13
1905.01,1,5.72226,2.648,25549,12.8433,687,10.418,4233.2,0.73
1906.01,1,9.6246665,4.297,10230,12.3182,925,11.5688,5473,1.2
1907.01,1,5.4774433,5.277,9010,20.3433,1735,10.7316,6942,2.09
1908.01,1,3.65688,3.542,7040,12.8031,1527,11.7083,6239,1.53
1909.01,1,4.1536624,1.702,12310,12.7595,1138,11.3187,5818.8,1.09
191.01,1,8.1587261,4.288,15337,12.7393,1059,9.1468,5600,1
1910.01,1,5.4161129,3.385,14310,13.3752,1087,13.2958,5652,1.1
1911.01,1,7.8181434,4.98,3650,9.95177,1125,12.5757,5549,1.64
1912.01,1,5.4053583,4.859,6770,13.4237,1507,10.5579,6410,1.59
1913.01,1,3.3489038,3.3546298,10987.17477,13.011038,1330.333793,11.8656,5711,1.2295901
1914.01,1,4.1933422,1.8220996,4804.157266,11.5425702,1531.551784,12.2309,6405,1.6277601
1915.01,1,2.2920348,3.1812507,10585.2906,13.2497142,1622.353794,13.1472,6208,1.26526
1916.01,1,1.888231,3.6693894,4358.326088,14.4776426,2800.502262,12.4539,8549,2.12128
1917.01,1,1.82069,3.049,12340,15.6593,1958,12.0457,6155,1.35
1919.01,1,4.2337078,2.008,7690,19.6222,1491,11.3287,6333.7,1.46
192.01,1,3.9227122,2.555,11953,7.23153,1091,10.2499,4800,0.64
1920.01,1,2.5441537,2.128,6780,10.5577,1301,13.2755,5652,1.31
1921.01,1,5.17958,4.524,7620,14.829,1416,12.1577,6116,1.65
1922.01,1,4.5768651,3.5592795,10869.49031,19.1571223,1599.555979,12.3213,6687,1.78295
1923.01,1,4.2042078,2.124,12080,12.1025,1210,12.9264,6781,1.07
1924.01,1,2.8240691,3.808,8970,17.7861,2332,8.0552,8004.2,1.84
1925.01,1,2.3447752,1.814,15340,13.4487,1178,11.9397,5515,1.04
1926.01,1,1.3372349,1.7026098,1226.676056,3.0265786,1391.870113,12.3686,5111.9,0.860256
1927.01,1,4.1117731,2.1575648,22017.88535,15.4112805,1032.627731,12.3353,5424.8,0.916164
1928.01,1,2.278575,2.159825,13638.95888,14.7731999,1346.074411,12.3119,4879,1.21163
1929.01,1,3.8537616,3.392,18650,14.7144,1298,13.1648,5697,1.06
1930.01,1,2.8786641,2.207,8710,12.863,1297,12.1014,6017,1.35
1931.01,1,3.8186276,4.282,3240,11.3749,1639,12.0233,6090,2.03
1932.01,1,5.6107737,6.3384834,6651.689917,18.3701736,1583.751778,11.3299,6013.5,2.21327
1933.01,1,3.2633165,5.2814337,5011.572503,15.0902486,1912.746699,12.941,6561,2.08347
1934.01,1,4.5111234,4.525,11170,18.5483,1599,10.5288,6540.6,1.71
1935.01,1,4.4352884,1.89,6410,11.2110231,1365.123239,12.2682,6245,1.38
1936.01,1,2.3506186,2.369,15940,12.801,1361,11.7076,5593,0.97
194.01,1,4.8996461,3.07,10957,15.9746,,10.248,5940,1.5
195.01,1,2.0727598,2.619,14761,14.2954,1708,9.9696,5640,1.13
2011.01,1,11.5778362,3.8772499,217.3994918,1.5422129,806.3295569,5.0494,5739,1.02607
2011.02,1,27.5920718,3.2743016,555.3352929,2.7050278,603.6616824,5.0494,5739,1.02607
2011.03,1,,3.5341354,195.1972939,1.6208326,1091.635552,5.0494,5739,1.02607
2012.01,1,3.0565259,4.145,8800,15.1633,1715,10.6506,5981,1.6
2014.01,1,4.8099755,6.696,6965,22.6223,1869,9.63331,6417,2.65
2020.01,1,5.633477,4.132,5651,13.2583,1372,8.27468,6412.8,1.7
2021.01,1,3.9415041,2.866,21330,13.8352,1179,10.5484,5729,0.92
2024.01,1,2.8758831,3.14,3152,8.33267,1602,7.6262,6084,1.46
2064.01,1,8.8036803,2.997,8360,8.9006,813,11.5906,5701,0.94
2122.01,1,3.5852284,3.0197224,16909.22854,14.5431829,1233.532835,12.658,5852,1.06725
2124.01,1,3.5539283,3.6341388,9368.38877,21.2028076,1761.679443,11.1116,6184,2.0085199
2125.01,1,5.0316347,5.265,4912,15.3999,1656,10.1213,6350,2.16
2126.01,1,1.306188,1.4177746,24746.27944,16.758883,1443.289405,11.7213,5489,0.820181
2127.01,1,5.5080682,2.6399995,21584.75732,10.7299795,768.0533689,11.733,4790,0.740113
2129.01,1,4.627664,2.306,6190,14.3694,1581,9.54417,6727.6,1.55
2130.01,1,5.0052605,4.9057646,7641.404098,13.6314528,1333.324077,11.0269,6115,1.46701
2131.01,1,1.8468345,2.565,13237,16.4012,1825,10.1058,6352,1.36
2132.01,1,3.2440454,3.6774272,15011.9382,21.0498466,1428.210878,10.2025,5703,1.38951
2135.01,1,2.7884723,2.9462464,14467.6854,13.9432645,1377.402036,11.3998,5833,1.12956
2139.01,1,1.4013784,1.7042715,19735.20013,13.9977478,1403.655812,12.4197,4984,0.934977
2140.01,1,2.4706114,1.794486,14310.71598,13.7703405,1363.799199,10.854,5854,1.01613
2175.01,1,4.4379727,4.7176624,16222.5125,20.3565337,1414.044424,12.9614,5967,1.5696599
2176.01,1,7.8914271,4.2653156,9822.000249,12.9299942,1042.345681,12.9934,5883,1.27992
2177.01,1,3.5224751,3.2804955,8602.325645,15.9014832,1566.704813,13.1448,6179,1.5817
2178.01,1,3.024111,2.7209657,7558.641109,12.0899079,1509.610478,13.4633,6041,1.36388
2182.01,1,3.5484481,4.5123025,7022.005689,15.2165016,1678.304455,12.7655,6295,1.78185
2197.01,1,4.954648,3.639,7357,13.0889,1386,9.0532,6562,1.47
2198.01,1,4.9549631,5.9565174,8236.25668,18.4504689,1584.469315,11.117,6282.4,1.99207
2199.01,1,3.3771114,2.4508029,4515.155077,8.6110106,1337.481146,11.4513,5614.86,1.28017
2204.01,1,2.2250514,2.3678871,13144.59006,10.0926189,1188.000326,13.191,5103,0.883426
2206.01,1,1.7690121,1.0172953,10110.21398,10.5045599,1073.11163,10.7218,4683,0.701795
228.01,1,2.6865041,2.5524772,12250.41897,13.7470239,1432.368781,13.2576,5738,1.18274
229.01,1,3.1260778,1.7185367,11383.75271,10.9257115,1085.525393,11.5005,5100,0.874706
231.01,1,3.3610013,2.5685869,24081.78105,12.7400071,1036.74337,11.4779,5375,0.817705
2319.02,1,11.6207544,5.6290584,486.0090375,3.207554,1003.106462,8.40302,6329,1.39619
232.01,1,1.3382314,2.1560676,27137.09201,14.8542602,1497.547744,11.8295,5436,0.894974
2330.01,1,2.2088214,2.544,7770,11.6656,1586,11.8699,5960.4,1.26
2380.01,1,5.2153618,5.5895721,5205.834734,17.7519701,1671.199788,9.4834,6067.2,2.3901401
2386.01,1,2.7567395,2.3808565,9248.475992,13.8044661,1509.03883,10.5853,6034,1.28427
239.01,1,4.1567834,3.9413609,4830.185952,9.8517709,1412.821789,10.9774,6362.5,1.38831
2403.01,1,1.8098811,3.7636624,13033.56127,21.9555549,2159.434157,9.02706,6278.2,1.89121
241.01,1,1.3866519,2.3006751,14246.46655,12.9811619,1679.40501,10.9571,6286,1.07661
2414.01,1,1.7771109,1.5669528,14073.50212,12.9084635,1449.482283,12.003,5627,0.97906
246.01,1,7.8728937,3.7599578,14639.41553,15.0953,916.2147815,11.2794,5070,1.26
2461.01,1,6.1802614,4.1830206,5383.845837,13.7037465,1406.029013,10.8243,6513,1.73931
2464.01,1,3.7684981,2.727,19800,12.5471,1061,12.3352,5160,0.87
2466.01,1,2.6266983,4.087,10650,18.7969,1973,12.0364,6475,1.77
247.01,1,3.4252563,2.4617762,14223.17267,14.3752921,1233.145772,11.9116,5540,1.11655
250.01,1,1.6284288,2.368249,13798.67015,12.9621642,1602.745013,11.5464,5700,1.0941
2502.01,1,3.1413825,4.4361226,5433.034873,13.070864,1762.199512,13.6373,6534,1.73409
2503.01,1,1.6751568,2.2718194,17781.052,13.2366563,1434.436694,13.9819,5457,0.963518
2547.01,1,2.3114203,2.7479753,14975.19867,13.1879107,1418.56206,11.302,5785.79,1.07008
2548.01,1,8.5234958,2.444,18942,12.0756,676,10.0471,5238,0.84
255.01,1,2.8126485,2.8737522,13994.06254,12.0658006,1269.891815,13.7426,5700,1.00957
256.01,1,24.7373412,2.069051,6560.492087,1.8439453,157.0898896,11.2991,3131,0.215535
256.02,1,3.7779418,1.4759325,3469.450739,1.5659937,394.3844097,11.2991,3131,0.215535
2579.01,1,3.7146478,3.835,12620,15.2308,1432,10.9101,5783,1.32
259.01,1,2.4238226,2.2484015,16167.17837,12.2562719,1235.07535,12.3993,5410,0.93
2604.01,1,4.9088819,5.5607357,5548.827963,15.9619759,1680.067326,12.487,6606,2.09179
264.01,1,2.21674,3.604,4580,18.2508,1864,10.4614,6250,2.66
2642.01,1,3.0652926,2.606,11240,13.3524,1406,12.3077,6229,1.22
2643.01,1,9.1720535,7.169,580,9.02881,1152,11.0295,4933,3.79
265.01,1,5.9242661,2.8894449,11796.33036,9.3440442,845.3828218,11.7276,5310,0.846671
267.01,1,5.7525797,5.4071598,5284.952571,12.7442838,1368.47129,8.93,6180,1.70927
2707.01,1,4.007232,4.78,10360,18.1614,1664,12.1569,6202,1.75
272.01,1,3.3098458,2.2676536,19158.83218,12.4316228,1005.595775,11.7617,4953,0.858619
295.01,1,3.3969441,2.4148687,10192.13116,14.4039682,1373.219149,12.141,5864,1.27071
303.01,1,3.5608112,3.389,4890,10.4972,1390,12.0213,5659,1.47
306.01,1,4.6027498,4.2702334,7456.703776,11.7236575,1282.562609,11.7607,5909,1.3408999
338.01,1,5.36777,4.271,6650,14.2607,1456,11.3151,6561,1.72
3422.01,1,3.7788779,3.1290228,17654.07313,13.9739571,1185.047846,12.239,5817.7,1.02896
3497.01,1,4.218076,3.5060865,7882.070121,10.0080468,1128.073222,11.4007,5780,1
351.01,1,3.4654953,4.1612558,5884.190557,14.2776184,1552.671127,12.0719,5570.3,1.77738
3534.01,1,3.2346944,3.5710893,10156.56139,13.3160023,1374.574227,12.6877,5613,1.3147399
3563.01,1,17.8552322,7.525823,8831.671174,14.5976753,938.3377787,10.931,6779.2,1.49114
3595.01,1,1.805376,2.0790249,21680.3725,12.0157766,1226.81093,12.8416,5090,0.820538
3597.01,1,4.0088245,2.7370959,21483.74622,11.5444262,914.3568608,11.9475,5007,0.795696
3612.01,1,1.4822451,1.595,21920,14.0641,1278,12.883,5115,0.91
3630.01,1,1.9617969,2.7570171,14086.2146,13.2107214,1560.10385,13.0942,6026,1.09703
3636.01,1,4.2186625,3.2580998,18527.65252,13.6976778,1071.660327,12.7628,5425.9,1.0068901
3666.01,1,4.4085194,3.3016793,8977.03543,12.4986982,1287.245202,11.4453,5961.2,1.2983299
3681.01,1,4.6401269,3.0320144,9954.909884,10.2407443,1007.016024,11.7524,5191,1.00936
3705.01,1,1.9025032,1.6652986,10717.89318,11.3732439,1419.312346,12.3824,5464.2,1.02592
3846.01,1,1.540776,1.705,27310,13.3674,1061,12.9178,4234,0.77
388.01,1,2.9036816,5.0469369,4642.274915,14.913823,1945.346186,10.1638,6059,2.14325
391.01,1,1.9550932,1.78762,19634.99087,13.1406834,1307.330758,11.0529,5400,0.873418
398.01,1,1.3600283,2.1652751,19427.69447,13.0911813,1544.014699,9.62713,5500,0.933975
400.01,1,3.6344447,3.871,9230,14.25,1616,11.3161,6272,1.42
403.01,1,3.532822,3.44312,11283.61942,13.474905,1372.120698,11.185,6153,1.25
404.01,1,2.9626402,1.9096724,27118.32622,12.65489,1033.745354,12.3943,5473,0.718635
413.01,1,3.6623918,3.7669692,12253.65825,17.2805567,1624.525234,9.6757,6600,1.48532
415.01,1,3.6112621,3.5377447,5684.094414,13.6137403,1665.524382,10.5831,6450,1.68443
418.01,1,2.2359865,1.5254332,19058.01374,13.4367443,1200.77649,10.3074,5260,0.844379
423.01,1,3.1615697,3.1425792,17482.23281,14.8619546,1338.294671,10.4408,6072,1.0977401
4304.01,1,15.5718552,4.931,380,2.44317,912,8.4642,6352.33,1.31
4304.03,1,31.7180208,2.3326321,292.8649645,2.2998049,696.5022874,8.4642,6352.33,1.30883
4316.01,1,20.2730282,3.651,17182,10.4386,592,12.7462,5742,0.86
434.01,1,4.3888516,3.0184015,24964.54782,13.8994523,949.6785627,12.8461,5175,0.877856
437.01,1,2.7439029,1.503168,13852.39796,11.9292388,1067.082454,13.5452,4860,0.885702
439.01,1,3.85589,3.9555399,9747.60356,14.5222913,1455.975026,11.7231,6244.5,1.43256
4411.01,1,13.7748361,4.454,309,2.67656,912,9.15722,6266.98,1.47
4426.01,1,3.905126,2.9136919,23549.92599,14.5499431,1061.590098,14.5787,5381,0.947475
4428.01,1,1.8555745,2.3121742,10888.03773,14.8951809,1721.894471,13.9174,5651.75,1.40959
443.01,1,3.3106692,3.7033867,9189.734252,13.382013,1455.812008,12.0682,6030,1.3514301
4431.01,1,4.8854844,5.2333985,7009.139498,18.1759557,1576.376555,12.4532,5974,2.0812199
4434.01,1,2.6843081,2.7683352,18209.92066,13.9748499,1288.420547,13.814,5616.02,1.01895
4435.01,1,3.5256535,2.5111799,23882.70294,12.1210086,946.6123519,14.6147,5003.05,0.783768
4440.01,1,4.0822894,3.2882557,16484.97629,,1140.444513,14.6979,5780,
4445.01,1,4.2253498,2.7695297,7240.815237,8.8893197,1097.038628,13.4584,5501,1.03122
4446.01,1,2.4552388,1.7323271,44130.16059,12.9928631,756.7539667,14.9826,3792,0.614823
4448.01,1,1.0186989,1.4947875,91558.63533,,1811.45189,14.956,5780,
4454.01,1,3.1208396,2.405278,17027.40649,16.2108254,1332.210819,14.3168,5983,1.09921
4455.01,1,1.5449334,1.1043459,4941.870091,10.7011777,1991.469723,12.8939,6136.25,1.4874001
4456.01,1,4.9427985,3.3153828,11349.48387,15.3204961,1187.11183,13.2394,5550.93,1.32567
4457.01,1,3.2175184,1.8986264,12691.80369,10.5529773,1136.29563,14.3258,5549,0.912927
4466.01,1,5.0141991,4.5606871,6026.126007,13.4911728,1511.364256,13.3926,6669,1.69675
4467.01,1,7.7942155,0.9710311,2950.73571,4.9169842,829.914194,11.8933,5461.54,0.897403
4469.01,1,2.6634154,1.8429688,37522.94895,13.6857367,832.6796495,14.1959,4051,0.701369
4470.01,1,2.2185748,1.8233621,25854.21446,13.3010355,1101.695417,6.8481,5023,0.776484
4471.01,1,3.2432488,3.0748441,17481.82164,14.5800064,1278.496094,14.4394,5778,1.09304
4472.01,1,8.6004516,8.950521,3575.661423,14.548121,1382.321946,13.1981,6011.95,2.3108399
4473.01,1,3.7970076,2.5256778,16421.73149,11.7557579,980.0208686,14.148,5211.36,0.832631
4474.01,1,3.3119026,1.181072,7620.749384,10.9625327,1198.249683,13.692,5355,1.09206
4475.01,1,3.578757,3.1806502,11391.73859,12.1416042,1171.959601,13.4231,5482.59,1.06062
4476.01,1,1.5947535,1.94145,15065.25655,14.3739674,1652.25615,15.0236,5703,1.15986
4480.01,1,3.8493846,2.6908269,1372.287668,16.8088001,2306.602786,11.0418,5843.47,3.9119101
4482.01,1,2.8164979,2.6896665,19270.72703,14.4894174,1229.127481,14.4889,5413,1.0130399
4483.01,1,1.752217,2.1714375,77630.41246,20.3177656,1045.44543,15.1403,4355,0.740712
4485.01,1,7.3405675,3.2557004,11139.70059,16.7317044,1124.634077,13.9154,5828.81,1.4372801
4486.01,1,2.6915408,3.986,7265,17.4501,2267,9.93225,6955,1.96
4488.01,1,4.45417,2.27143,21409.05245,13.8017218,997.225629,14.3945,5353.54,0.922087
4489.01,1,2.7974757,2.2149132,18699.85048,12.0149088,1149.33634,12.7678,5477,0.867368
449.01,1,2.1751729,4.7918806,7780.64352,18.7874019,2124.296965,11.8282,6291,2.0625999
4490.01,1,2.0523417,2.1224957,34476.09074,22.5105621,1539.422828,14.7344,5767,1.16875
4512.01,1,19.5620458,6.4231417,1397.814899,3.2870868,464.0100077,11.2723,4246.8,0.758892
4514.01,1,2.7535993,2.141,14460,10.7107,1082,13.1361,5032.08,0.86
4516.01,1,3.7224626,2.595678,19962.61058,11.4694856,940.6014835,10.9332,4926,0.82064
4517.01,1,1.2089755,1.286,668,1.68645,1183,9.0684,4199,0.63
4518.01,1,3.408833,3.163,16032,14.2632,1430,11.6238,6134,1.11
452.01,1,4.7633952,3.0078272,13160.62983,10.2196833,938.3708227,11.9012,5258,0.87551
4520.01,1,3.2047072,3.331,7448,,,13.1749,5342,
4521.01,1,3.0717182,1.5983426,14228.62661,12.0054949,1043.089176,11.4825,5082,0.848394
4523.01,1,2.7186256,2.129,13160,12.4543,1388,11.021,6427,1.03
4525.01,1,2.4841975,1.511,10361,13.3413,1232,10.931,6089,1.28
4526.01,1,2.2604346,0.9618922,6082.019964,2.6794739,547.9231143,13.3455,3236,0.341024
453.01,1,2.70582,4.968,7500,18.4904,2151,9.538961,6441.6,2.1
4530.01,1,3.6528112,2.8788573,18681.46306,12.6675004,1095.633728,12.2192,5610,0.907682
4531.01,1,4.53347,3.6052513,11929.86197,13.221703,1206.886094,12.1796,5846,1.1971
4532.01,1,5.8176452,2.577,9178,11.6459,1136,13.0121,5633.4,1.22
4533.01,1,2.1747824,1.654,560,1.79105,1013,11.375,4542,0.71
4534.01,1,2.8492802,2.0072155,3881.584429,4.6802283,874.0426295,12.3071,4279,0.74
4535.01,1,4.0984741,2.323409,16869.9465,14.8366922,1078.611379,12.5489,5198,1.0639499
4536.01,1,4.0460644,5.824,8004,18.2851,2509,10.5559,6404,1.81
4538.01,1,7.1385672,2.464,2064,3.60516,787,11.2451,5144.5,0.77
4538.02,1,3.4715644,3.0898302,883.544012,3.7089633,963.9556035,11.2451,5144.5,0.77
4539.01,1,4.1591512,3.5899215,11970.93413,12.2976844,1155.70242,11.29,5576,1.11
4544.01,1,8.2000875,2.4601181,1079.592727,2.7997542,704.4580992,11.2867,4865.6,0.793476
4545.01,1,4.0248735,2.384,23775,11.6786,876,12.813,4492,0.75
4547.01,1,3.0026495,2.9675422,4411.969112,9.462384,1822.191349,12.1112,5630,1.45
4570.01,1,1.9737719,2.1771701,32350.43739,14.2783974,1029.982477,15.0523,4664.23,0.697971
4571.01,1,30.3599812,6.0823745,19347.59906,11.2141216,452.3403225,13.7589,4815,0.795118
4577.01,1,1.6255124,2.6590029,10095.36145,11.2971803,1513.128613,14.4669,5483.74,1.04426
4579.01,1,88.495683,6.9510849,2838.575657,5.1574303,209.1701491,11.3523,5509.61,0.939951
4581.01,1,22.3428773,6.700128,5934.920012,11.3355032,804.6793626,11.7889,6184,1.42864
4581.02,1,,6.6171206,3767.521748,8.9205086,875.0669002,11.7889,6184,1.42864
4584.01,1,31.5786847,2.1295055,2119.325668,4.8743389,581.4317504,10.6114,5696,1.05178
4587.01,1,3.2903136,1.7465253,15334.21814,7.5296069,629.3977311,14.5505,3579,0.567309
4589.01,1,17.8335899,3.642,289,2.16267,782,9.03131,6304,1.43
4592.01,1,8.8849511,1.9958507,16966.96587,12.6838437,794.7680813,14.575,5160,0.977054
4593.01,1,7.8344688,3.1260803,2017.362877,3.7973353,683.7010001,11.6052,4837,0.731146
4593.02,1,3.0051929,1.8111648,737.8355831,2.1434355,940.9761542,11.6052,4837,0.731146
4595.01,1,3.7705865,3.9149764,12789.73686,15.822462,1388.680983,14.9767,5897,1.38188
4604.01,1,2.2251639,1.545,284,1.50436,1203,9.3928,5509,0.92
4606.01,1,11.1684037,5.354,9660,12.77,1171,9.31437,5981,1.22
4612.01,1,4.1137862,5.235,5739,15.0368,2080,8.22398,6327,1.88
4618.01,1,3.7998536,1.8114914,25455.08499,13.2670623,782.6461795,12.2341,4133.4,0.759375
4621.01,1,4.5195089,3.1628648,17738.86254,14.3049176,1127.880753,12.3553,5887,1.0321
4623.01,1,3.2588316,2.2220346,22743.23375,12.8714868,1047.387918,11.5476,5387.06,0.817114
4624.01,1,2.7908285,2.2599869,10049.69388,16.7559488,1705.340322,10.5136,6635.91,1.4707
4628.01,1,6.32668,2.0310601,520.8002154,2.2901554,953.9690748,9.66562,5673,0.975383
4648.01,1,15.3886607,4.3300643,407.1050545,2.5382638,779.1712437,8.97055,6101,1.0623
465.01,1,3.8361623,2.4128495,5357.577493,6.2369926,947.796565,10.7307,4910,0.84738
466.01,1,4.1876154,3.0070217,10906.18571,13.9002369,1361.199765,12.8893,6675,1.23733
468.01,1,3.3252703,2.0538144,34741.7763,11.5039006,668.9710175,13.3383,3724,0.596801
471.01,1,3.5857076,2.7072065,11813.30293,15.8525901,1465.189392,9.79059,6400,1.34556
473.01,1,1.5732848,2.4285285,16875.79098,14.7247524,1603.813112,12.0506,5400,1.09539
474.01,1,2.5167257,2.5896099,16406.54574,12.9083148,1240.050272,12.7632,5403,0.982638
477.01,1,2.9444273,2.4478494,20291.38387,12.7921539,1076.545105,11.7583,5150,0.88727
479.01,1,2.7817379,2.1508237,12808.39408,12.6841023,1270.344839,10.8164,5600,1.02095
483.01,1,4.3780807,5.3900978,7074.393139,15.1767346,1469.908413,10.439,5570,1.79224
489.01,1,3.6466612,3.9225178,8994.573664,13.2844134,1434.114341,11.8997,6096,1.35672
490.01,1,2.8106013,2.2499254,10912.67526,15.9952263,1578.694522,9.93908,6304,1.34004
491.01,1,3.3326812,3.125,17008,14.4797,1331,12.7656,5645,1.11
4916.01,1,4.1197036,4.547,2690,9.06392,1584,12.1137,5848.8,1.79
492.01,1,3.1220166,3.5718864,6304.917026,14.3229397,1728.263124,11.3155,6280,1.72958
495.01,1,1.2749246,2.783,18699,22.0328,2473,10.056,6459,1.52
501.01,1,1.7100122,1.79,12680,17.2191,1493,10.3887,5720,1.51
505.01,1,3.3294649,4.0123108,10603.98639,16.0269619,1616.264029,10.6815,6003,1.52238
